id,fecha,usuario,texto,tema,sentimiento,likes,reposts
1163,2024-05-02,user_60014,¿Somos conscientes de la hiperconectividad o simplemente lo aceptamos?,Generación Z y Crisis de Sentido,negativo,1345,538
1164,2023-07-27,user_50953,La libertad de ser cualquiera en internet termina siendo la prisión de no ser nadie en la realidad.,Generación Z y Crisis de Sentido,positivo,59705,17005
1165,2023-06-17,user_94282,La verdad incómoda es que el vacío existencial está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,negativo,55829,15868
1166,2022-01-25,user_56247,"No es depresión, es la reacción lógica a un mundo sin propósito claro.",Generación Z y Crisis de Sentido,negativo,55500,22345
1167,2023-06-30,user_82517,"Irónicamente, la soledad conectada nos roba el futuro.",Generación Z y Crisis de Sentido,neutral,12749,6235
1168,2023-05-25,user_9136,Nadie habla suficiente de cómo el burnout generacional está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,negativo,32253,14554
1169,2023-06-22,user_86064,"La promesa de la tecnología era conectarnos, la realidad ha sido aislarnos.",Generación Z y Crisis de Sentido,positivo,36796,1660
1170,2023-08-04,user_29015,¿Somos conscientes de la manipulación conductual o simplemente lo aceptamos?,IA y Pérdida de Autonomía,negativo,15249,7360
1171,2022-03-24,user_12321,Sartre ya lo anticipó: la soledad conectada es el gran desafío.,Generación Z y Crisis de Sentido,negativo,14498,3505
1172,2023-09-21,user_56379,"Ya no usamos la tecnología, la tecnología nos usa a nosotros.",IA y Pérdida de Autonomía,neutral,20674,2261
1173,2023-02-24,user_36989,Vivimos editando nuestra vida para que encaje en 15 segundos.,Generación Z y Crisis de Sentido,neutral,43265,1201
1174,2022-12-17,user_41166,¿Somos conscientes de la vigilancia algorítmica o simplemente lo aceptamos?,IA y Pérdida de Autonomía,neutral,28542,11868
1175,2023-01-06,user_13554,"Sinceramente, la caja negra de la IA está cambiando la forma en que nos relacionamos. Ya nada es igual.",IA y Pérdida de Autonomía,neutral,53484,12407
1176,2023-08-05,user_40932,"Releyendo a Byung-Chul Han, entiendo mejor por qué el scroll infinito nos afecta tanto.",Generación Z y Crisis de Sentido,negativo,7683,1498
1177,2023-05-02,user_41539,"El algoritmo no entiende de angustia existencial, solo de retención.",Generación Z y Crisis de Sentido,negativo,46992,2573
1178,2022-10-26,user_36132,"Ya no usamos la tecnología, la tecnología nos usa a nosotros.",IA y Pérdida de Autonomía,negativo,55241,25985
1179,2024-02-21,user_85926,Hemos cambiado la eternidad por la viralidad momentánea.,Generación Z y Crisis de Sentido,neutral,59989,25187
1180,2024-02-29,user_66472,El biopoder ya decidió por nosotros. Es innegable.,IA y Pérdida de Autonomía,negativo,55996,6693
1181,2022-07-03,user_24570,Nadie habla suficiente de cómo la predicción del comportamiento está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,neutral,18535,5226
1182,2022-11-08,user_48039,"La promesa de la tecnología era conectarnos, la realidad ha sido aislarnos.",Generación Z y Crisis de Sentido,neutral,28682,11140
1183,2023-06-16,user_86817,"Desde una perspectiva filosófica, el vacío existencial está cambiando la forma en que nos relacionamos. Ya nada es igual.",Generación Z y Crisis de Sentido,neutral,43098,12077
1184,2023-11-02,user_72277,¿Podremos alguna vez escapar de la hiperconectividad?,Generación Z y Crisis de Sentido,neutral,52011,23987
1185,2022-03-17,user_25776,Vivimos editando nuestra vida para que encaje en 15 segundos.,Generación Z y Crisis de Sentido,negativo,13204,5349
1186,2022-06-29,user_35392,Lo más triste de hoy es que el dataismo está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,neutral,47731,7397
1187,2023-12-29,user_10043,"La IA no crea, solo recicla lo que ya fuimos. ¿Dónde queda la novedad humana?",IA y Pérdida de Autonomía,neutral,13530,1238
1188,2023-08-26,user_57747,"Sinceramente, la caja negra de la IA socava la democracia silenciosamente.",IA y Pérdida de Autonomía,negativo,20883,4033
1189,2024-03-19,user_19380,"Irónicamente, el sesgo automatizado es el nuevo panóptico.",IA y Pérdida de Autonomía,negativo,5098,2435
1190,2022-10-31,user_72623,Me preocupa que el burnout generacional está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,neutral,29628,6836
1191,2022-06-23,user_58966,"Leyendo sobre esto, pienso que la vigilancia algorítmica está cambiando la forma en que nos relacionamos. Ya nada es igual.",IA y Pérdida de Autonomía,negativo,54451,19005
1192,2024-02-28,user_40723,Buscar sentido en un feed de TikTok es como buscar agua en el desierto.,Generación Z y Crisis de Sentido,negativo,36142,14798
1193,2023-10-29,user_74787,La cultura del rendimiento define nuestra era. Es innegable.,Generación Z y Crisis de Sentido,negativo,1325,517
1194,2022-12-07,user_87967,"Sinceramente, la tiranía del like está cambiando la forma en que nos relacionamos. Ya nada es igual.",Generación Z y Crisis de Sentido,neutral,27584,13368
1195,2022-12-16,user_25953,El dataismo moldea nuestros deseos sin permiso. Es innegable.,IA y Pérdida de Autonomía,neutral,49592,8791
1196,2023-06-13,user_15266,"Sinceramente, la tiranía del like está cambiando la forma en que nos relacionamos. Ya nada es igual.",Generación Z y Crisis de Sentido,neutral,23551,2404
1197,2024-03-25,user_11066,¿Somos conscientes de la falta de compromiso o simplemente lo aceptamos?,Generación Z y Crisis de Sentido,negativo,40602,6170
1198,2022-01-27,user_33076,Es evidente que la servidumbre voluntaria está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,neutral,7803,3741
1199,2022-02-01,user_798,El scroll infinito convierte todo en mercancía. Es innegable.,Generación Z y Crisis de Sentido,neutral,30470,5367
1200,2022-12-24,user_20182,El sesgo automatizado transforma al ciudadano en usuario. Es innegable.,IA y Pérdida de Autonomía,negativo,58246,986
1201,2024-02-04,user_54257,Me preocupa que la hiperconectividad está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,neutral,45778,11773
1202,2024-04-06,user_61850,la manipulación conductual es exactamente lo que George Orwell temía.,IA y Pérdida de Autonomía,neutral,4085,1840
1203,2023-09-10,user_83550,"Si el algoritmo decide qué veo, ¿quién decide qué pienso?",IA y Pérdida de Autonomía,positivo,1691,239
1204,2023-06-09,user_44331,Es evidente que la vigilancia algorítmica está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,neutral,19877,6091
1205,2022-01-25,user_72120,¿Es el vacío existencial el precio inevitable de la modernidad?,Generación Z y Crisis de Sentido,neutral,35843,5280
1206,2023-08-16,user_37823,¿Podremos alguna vez escapar de la autoexplotación?,Generación Z y Crisis de Sentido,positivo,10501,5076
1207,2023-11-28,user_73984,Es evidente que el control social sutil está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,neutral,37362,3698
1208,2023-09-06,user_89307,"A veces siento que solo somos perfiles, no personas.",Generación Z y Crisis de Sentido,negativo,52294,12456
1209,2023-08-30,user_51162,El dataismo mercantiliza nuestra experiencia. Es innegable.,IA y Pérdida de Autonomía,neutral,11578,4240
1210,2023-01-23,user_68295,"Releyendo a Camus, entiendo mejor por qué la falta de compromiso nos afecta tanto.",Generación Z y Crisis de Sentido,neutral,55139,27502
1211,2022-05-30,user_98440,"Ya no usamos la tecnología, la tecnología nos usa a nosotros.",IA y Pérdida de Autonomía,neutral,53400,9198
1212,2023-06-28,user_55882,La libertad de ser cualquiera en internet termina siendo la prisión de no ser nadie en la realidad.,Generación Z y Crisis de Sentido,neutral,1555,719
1213,2023-09-14,user_15748,"Si George Orwell viera la servidumbre voluntaria hoy, estaría aterrorizado.",IA y Pérdida de Autonomía,negativo,22398,425
1214,2024-04-26,user_21757,La vigilancia algorítmica es el fin de la privacidad. Es innegable.,IA y Pérdida de Autonomía,negativo,12895,1964
1215,2024-04-29,user_64316,"No sé si es paranoia, pero el burnout generacional está cambiando la forma en que nos relacionamos. Ya nada es igual.",Generación Z y Crisis de Sentido,negativo,43647,17870
1216,2022-09-23,user_66111,Camus ya lo anticipó: la validación externa es el gran desafío.,Generación Z y Crisis de Sentido,negativo,25272,3235
1217,2023-06-28,user_6592,"La promesa de la tecnología era conectarnos, la realidad ha sido aislarnos.",Generación Z y Crisis de Sentido,neutral,43869,18894
1218,2023-11-11,user_9448,Lo más triste de hoy es que la cultura del rendimiento es la enfermedad del siglo XXI.,Generación Z y Crisis de Sentido,negativo,56562,25685
1219,2024-01-28,user_15522,"Como diría Lipovetsky, estamos atrapados en la tiranía del like.",Generación Z y Crisis de Sentido,neutral,12349,1157
1220,2024-05-16,user_19083,la validación externa es exactamente lo que Camus temía.,Generación Z y Crisis de Sentido,negativo,28721,2768
1221,2023-10-19,user_61223,la pérdida de privacidad es exactamente lo que Jürgen Habermas temía.,IA y Pérdida de Autonomía,negativo,10694,4094
1222,2024-04-10,user_64857,Lo más triste de hoy es que la validación externa está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,negativo,55287,12963
1223,2024-01-10,user_52624,Entregamos nuestros datos biométricos por un filtro de orejas de perro.,IA y Pérdida de Autonomía,neutral,43071,8021
1224,2022-12-24,user_60125,"La IA no crea, solo recicla lo que ya fuimos. ¿Dónde queda la novedad humana?",IA y Pérdida de Autonomía,neutral,11875,465
1225,2022-03-17,user_5629,Nadie habla suficiente de cómo el burnout generacional define nuestra era.,Generación Z y Crisis de Sentido,neutral,48899,6096
1226,2022-02-06,user_64954,la soledad conectada es exactamente lo que Lipovetsky temía.,Generación Z y Crisis de Sentido,neutral,49020,2535
1227,2022-07-25,user_41412,La verdad incómoda es que el burnout generacional está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,negativo,33943,13987
1228,2023-06-15,user_75787,"Desde una perspectiva filosófica, la soledad conectada está cambiando la forma en que nos relacionamos. Ya nada es igual.",Generación Z y Crisis de Sentido,neutral,29878,2332
1229,2023-10-30,user_84940,El miedo a perderse algo (fomo) nos impide ser auténticos. Es innegable.,Generación Z y Crisis de Sentido,neutral,22766,3172
1230,2022-01-07,user_90208,"Como diría Sartre, estamos atrapados en la tiranía del like.",Generación Z y Crisis de Sentido,neutral,23006,7023
1231,2023-08-26,user_76535,"La promesa de la tecnología era conectarnos, la realidad ha sido aislarnos.",Generación Z y Crisis de Sentido,positivo,41206,16287
1232,2022-11-07,user_8984,¿Es realmente una elección si tres opciones fueron preseleccionadas por un código?,IA y Pérdida de Autonomía,negativo,2198,43
1233,2023-12-28,user_6802,La libertad de ser cualquiera en internet termina siendo la prisión de no ser nadie en la realidad.,Generación Z y Crisis de Sentido,negativo,9381,1643
1234,2023-02-22,user_1131,"Como diría Aldous Huxley, estamos atrapados en la vigilancia algorítmica.",IA y Pérdida de Autonomía,negativo,43768,10111
1235,2023-10-30,user_2351,¿De qué sirve estar conectado con mil personas si te sientes solo el viernes por la noche?,Generación Z y Crisis de Sentido,neutral,7289,911
1236,2023-01-02,user_22643,"La IA no crea, solo recicla lo que ya fuimos. ¿Dónde queda la novedad humana?",IA y Pérdida de Autonomía,neutral,11619,538
1237,2023-09-11,user_50035,Es evidente que la externalización de la memoria está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,neutral,52455,2301
1238,2023-01-12,user_59352,La predicción del comportamiento mercantiliza nuestra experiencia. Es innegable.,IA y Pérdida de Autonomía,neutral,55485,17122
1239,2023-08-17,user_99597,"Si Aldous Huxley viera la predicción del comportamiento hoy, estaría aterrorizado.",IA y Pérdida de Autonomía,negativo,55679,25248
1240,2023-12-16,user_67504,Me preocupa que la identidad líquida es una trampa brillante.,Generación Z y Crisis de Sentido,negativo,56256,9892
1241,2023-03-17,user_44131,"Desde una perspectiva filosófica, la caja negra de la IA está cambiando la forma en que nos relacionamos. Ya nada es igual.",IA y Pérdida de Autonomía,negativo,25298,9508
1242,2023-09-29,user_87093,"Desde una perspectiva filosófica, la vigilancia algorítmica está cambiando la forma en que nos relacionamos. Ya nada es igual.",IA y Pérdida de Autonomía,negativo,34040,1765
1243,2022-05-20,user_27985,Mi 'yo' digital es feliz y exitoso; mi 'yo' real está cansado.,Generación Z y Crisis de Sentido,negativo,9409,1458
1244,2023-04-17,user_39916,"Como diría Shoshana Zuboff, estamos atrapados en la caja negra de la IA.",IA y Pérdida de Autonomía,neutral,26587,1909
1245,2023-11-08,user_68254,"La IA no crea, solo recicla lo que ya fuimos. ¿Dónde queda la novedad humana?",IA y Pérdida de Autonomía,neutral,40499,15555
1246,2023-12-13,user_72623,¿Hasta qué punto la identidad líquida define quiénes somos?,Generación Z y Crisis de Sentido,neutral,41140,8943
1247,2023-07-08,user_64861,¿Es el miedo a perderse algo (FOMO) el precio inevitable de la modernidad?,Generación Z y Crisis de Sentido,neutral,49194,23503
1248,2022-08-15,user_59651,"Ya no usamos la tecnología, la tecnología nos usa a nosotros.",IA y Pérdida de Autonomía,neutral,12241,4471
1249,2022-07-02,user_26242,¿Somos conscientes de la servidumbre voluntaria o simplemente lo aceptamos?,IA y Pérdida de Autonomía,neutral,25436,10346
1250,2022-06-08,user_96246,"Sinceramente, la identidad líquida está cambiando la forma en que nos relacionamos. Ya nada es igual.",Generación Z y Crisis de Sentido,neutral,14610,3873
1251,2024-01-12,user_23126,"Desde una perspectiva filosófica, el determinismo tecnológico es el fin de la privacidad.",IA y Pérdida de Autonomía,negativo,52128,25498
1252,2022-12-15,user_74033,¿Podremos alguna vez escapar de el vacío existencial?,Generación Z y Crisis de Sentido,negativo,7662,2370
1253,2024-02-13,user_58345,La verdadera autonomía es poder desconectarse sin miedo a desaparecer.,IA y Pérdida de Autonomía,neutral,16327,3566
1254,2023-07-06,user_49023,Es evidente que la predicción del comportamiento está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,negativo,17209,5615
1255,2023-11-29,user_78532,Nadie habla suficiente de cómo el control social sutil está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,neutral,30616,6383
1256,2023-11-17,user_97723,¿Somos conscientes de la precariedad emocional o simplemente lo aceptamos?,Generación Z y Crisis de Sentido,negativo,19674,3512
1257,2024-02-01,user_52841,"La promesa de la tecnología era conectarnos, la realidad ha sido aislarnos.",Generación Z y Crisis de Sentido,negativo,44406,5076
1258,2023-05-16,user_24951,Me preocupa que la identidad líquida está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,neutral,44077,13160
1259,2022-02-20,user_80695,¿Es la ansiedad social el precio inevitable de la modernidad?,Generación Z y Crisis de Sentido,neutral,24986,97
1260,2022-01-21,user_39541,"Leyendo sobre esto, pienso que el burnout generacional está cambiando la forma en que nos relacionamos. Ya nada es igual.",Generación Z y Crisis de Sentido,neutral,39140,14715
1261,2024-01-30,user_92035,Buscar sentido en un feed de TikTok es como buscar agua en el desierto.,Generación Z y Crisis de Sentido,neutral,6487,1122
1262,2024-05-07,user_17373,Lo más triste de hoy es que la soledad conectada es una trampa brillante.,Generación Z y Crisis de Sentido,neutral,53876,13243
1263,2022-01-05,user_16462,la manipulación conductual es exactamente lo que Michel Foucault temía.,IA y Pérdida de Autonomía,neutral,12319,818
1264,2022-12-01,user_24724,"No sé si es paranoia, pero la hiperconectividad está cambiando la forma en que nos relacionamos. Ya nada es igual.",Generación Z y Crisis de Sentido,negativo,7805,3480
1265,2022-07-02,user_56670,"El problema no es que las máquinas piensen, sino que los humanos dejemos de hacerlo.",IA y Pérdida de Autonomía,negativo,37637,4228
1266,2023-06-05,user_21114,¿Hasta qué punto la caja negra de la IA define quiénes somos?,IA y Pérdida de Autonomía,neutral,56706,24108
1267,2024-02-09,user_29198,"Irónicamente, el biopoder está cambiando la forma en que nos relacionamos. Ya nada es igual.",IA y Pérdida de Autonomía,positivo,33360,11027
1268,2022-09-21,user_58171,"El problema no es que las máquinas piensen, sino que los humanos dejemos de hacerlo.",IA y Pérdida de Autonomía,neutral,26899,11035
1269,2022-06-23,user_69019,La verdad incómoda es que el narcisismo digital nos está consumiendo.,Generación Z y Crisis de Sentido,neutral,48405,17590
1270,2023-03-07,user_37148,La verdad incómoda es que la manipulación conductual transforma al ciudadano en usuario.,IA y Pérdida de Autonomía,neutral,37313,14389
1271,2022-08-25,user_49678,¿De qué sirve estar conectado con mil personas si te sientes solo el viernes por la noche?,Generación Z y Crisis de Sentido,negativo,25740,2196
1272,2022-08-14,user_92629,Vivimos editando nuestra vida para que encaje en 15 segundos.,Generación Z y Crisis de Sentido,negativo,20521,5807
1273,2023-08-05,user_59846,"El problema no es que las máquinas piensen, sino que los humanos dejemos de hacerlo.",IA y Pérdida de Autonomía,neutral,54831,3869
1274,2024-05-02,user_88542,¿Podremos alguna vez escapar de la externalización de la memoria?,IA y Pérdida de Autonomía,negativo,27145,9738
1275,2023-04-02,user_13724,¿Es el miedo a perderse algo (FOMO) el precio inevitable de la modernidad?,Generación Z y Crisis de Sentido,negativo,40044,6691
1276,2024-02-06,user_9093,Nadie habla suficiente de cómo el dataismo mercantiliza nuestra experiencia.,IA y Pérdida de Autonomía,positivo,17645,2906
1277,2023-12-31,user_85477,"Como diría Camus, estamos atrapados en la validación externa.",Generación Z y Crisis de Sentido,negativo,37326,4882
1278,2024-04-02,user_85922,Es evidente que el burnout generacional nos roba el futuro.,Generación Z y Crisis de Sentido,neutral,13324,5620
1279,2024-03-31,user_31653,"No sé si es paranoia, pero el determinismo tecnológico está cambiando la forma en que nos relacionamos. Ya nada es igual.",IA y Pérdida de Autonomía,negativo,55856,19239
1280,2024-03-15,user_94723,Me preocupa que el miedo a perderse algo (FOMO) está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,neutral,56298,28012
1281,2024-04-18,user_38481,¿Es la soledad conectada el precio inevitable de la modernidad?,Generación Z y Crisis de Sentido,negativo,15365,2730
1282,2023-12-12,user_74174,"No sé si es paranoia, pero la validación externa está cambiando la forma en que nos relacionamos. Ya nada es igual.",Generación Z y Crisis de Sentido,negativo,37658,11046
1283,2023-03-01,user_5507,"Desde una perspectiva filosófica, la vigilancia algorítmica reduce la complejidad humana a datos.",IA y Pérdida de Autonomía,negativo,57513,3704
1284,2024-04-29,user_67441,Nos vendieron libertad y compramos una jaula de oro digital.,IA y Pérdida de Autonomía,negativo,50802,11625
1285,2022-02-12,user_92147,¿Hasta qué punto la cultura del rendimiento define quiénes somos?,Generación Z y Crisis de Sentido,negativo,8559,696
1286,2024-02-21,user_95187,La precariedad emocional es la enfermedad del siglo XXI. Es innegable.,Generación Z y Crisis de Sentido,neutral,35732,677
1287,2022-09-06,user_53295,Es evidente que la tiranía de la conveniencia está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,neutral,55477,13702
1288,2022-08-02,user_385,La libertad de ser cualquiera en internet termina siendo la prisión de no ser nadie en la realidad.,Generación Z y Crisis de Sentido,neutral,32139,8842
1289,2023-06-06,user_56946,"El algoritmo no entiende de angustia existencial, solo de retención.",Generación Z y Crisis de Sentido,negativo,25079,2163
1290,2023-03-26,user_41778,La externalización de la memoria es el nuevo panóptico. Es innegable.,IA y Pérdida de Autonomía,negativo,28087,9795
1291,2022-07-29,user_58307,La comodidad de que Spotify elija mi música me está costando mi capacidad de descubrir.,IA y Pérdida de Autonomía,neutral,10025,4462
1292,2023-09-27,user_99980,¿Es la hiperconectividad el precio inevitable de la modernidad?,Generación Z y Crisis de Sentido,negativo,57826,2056
1293,2023-06-09,user_73958,La vigilancia algorítmica moldea nuestros deseos sin permiso. Es innegable.,IA y Pérdida de Autonomía,negativo,49546,5651
1294,2023-06-08,user_53796,Nadie habla suficiente de cómo el scroll infinito crea un abismo inmensurable.,Generación Z y Crisis de Sentido,negativo,9188,4161
1295,2022-04-16,user_89920,"La IA no crea, solo recicla lo que ya fuimos. ¿Dónde queda la novedad humana?",IA y Pérdida de Autonomía,neutral,49972,20420
1296,2022-12-24,user_88253,"La promesa de la tecnología era conectarnos, la realidad ha sido aislarnos.",Generación Z y Crisis de Sentido,negativo,41412,4620
1297,2023-10-08,user_87779,"Desde una perspectiva filosófica, la vigilancia algorítmica está cambiando la forma en que nos relacionamos. Ya nada es igual.",IA y Pérdida de Autonomía,negativo,48372,559
1298,2023-03-23,user_82076,Nos vendieron libertad y compramos una jaula de oro digital.,IA y Pérdida de Autonomía,negativo,37976,11090
1299,2022-07-12,user_16361,"Sinceramente, la tiranía de la conveniencia está cambiando la forma en que nos relacionamos. Ya nada es igual.",IA y Pérdida de Autonomía,negativo,51305,24089
1300,2023-07-12,user_65180,"Irónicamente, la tiranía de la conveniencia mercantiliza nuestra experiencia.",IA y Pérdida de Autonomía,neutral,47231,2806
1301,2022-12-03,user_41212,"No sé si es paranoia, pero el sesgo automatizado está cambiando la forma en que nos relacionamos. Ya nada es igual.",IA y Pérdida de Autonomía,neutral,42230,560
1302,2023-10-30,user_46676,"El problema no es que las máquinas piensen, sino que los humanos dejemos de hacerlo.",IA y Pérdida de Autonomía,negativo,20309,2324
1303,2022-05-20,user_65541,"Leyendo sobre esto, pienso que la manipulación conductual está cambiando la forma en que nos relacionamos. Ya nada es igual.",IA y Pérdida de Autonomía,neutral,19597,6810
1304,2024-04-20,user_69338,¿De qué sirve estar conectado con mil personas si te sientes solo el viernes por la noche?,Generación Z y Crisis de Sentido,negativo,42832,18587
1305,2022-02-23,user_10319,"Si el algoritmo decide qué veo, ¿quién decide qué pienso?",IA y Pérdida de Autonomía,negativo,25706,3279
1306,2024-01-17,user_19361,"Ya no usamos la tecnología, la tecnología nos usa a nosotros.",IA y Pérdida de Autonomía,negativo,2210,570
1307,2022-08-31,user_22599,¿Es el miedo a perderse algo (FOMO) el precio inevitable de la modernidad?,Generación Z y Crisis de Sentido,negativo,10207,4486
1308,2024-01-05,user_98990,Zygmunt Bauman ya lo anticipó: la validación externa es el gran desafío.,Generación Z y Crisis de Sentido,negativo,31314,4138
1309,2023-02-02,user_11262,"Desde una perspectiva filosófica, la tiranía de la conveniencia mercantiliza nuestra experiencia.",IA y Pérdida de Autonomía,neutral,57672,9674
1310,2023-01-14,user_91751,La verdad incómoda es que la hiperconectividad ha reemplazado a la comunidad real.,Generación Z y Crisis de Sentido,neutral,37462,15671
1311,2024-05-11,user_50672,"No sé si es paranoia, pero el miedo a perderse algo (FOMO) está cambiando la forma en que nos relacionamos. Ya nada es igual.",Generación Z y Crisis de Sentido,negativo,13884,5148
1312,2022-05-25,user_9468,La hiperconectividad define nuestra era. Es innegable.,Generación Z y Crisis de Sentido,positivo,30699,9137
1313,2023-06-19,user_1379,Es evidente que la falta de compromiso está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,neutral,25981,10434
1314,2022-02-10,user_87946,Buscar sentido en un feed de TikTok es como buscar agua en el desierto.,Generación Z y Crisis de Sentido,neutral,18378,4961
1315,2022-04-07,user_94094,La identidad líquida nos deja exhaustos y vacíos. Es innegable.,Generación Z y Crisis de Sentido,negativo,37989,6502
1316,2022-10-13,user_55363,Me preocupa que el scroll infinito nos está consumiendo.,Generación Z y Crisis de Sentido,negativo,1649,794
1317,2022-11-22,user_1476,Lo más triste de hoy es que el sesgo automatizado nos vigila sin descanso.,IA y Pérdida de Autonomía,neutral,56823,7766
1318,2024-01-05,user_83057,"Leyendo sobre esto, pienso que la servidumbre voluntaria es el fin de la privacidad.",IA y Pérdida de Autonomía,negativo,23995,10078
1319,2023-09-25,user_78841,Nadie habla suficiente de cómo la ansiedad social está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,negativo,47450,16959
1320,2022-05-03,user_87141,Me preocupa que la manipulación conductual es el fin de la privacidad.,IA y Pérdida de Autonomía,positivo,22290,6640
1321,2022-11-09,user_65439,"El algoritmo no entiende de angustia existencial, solo de retención.",Generación Z y Crisis de Sentido,negativo,24867,3328
1322,2023-10-03,user_30577,"Sinceramente, el control social sutil está cambiando la forma en que nos relacionamos. Ya nada es igual.",IA y Pérdida de Autonomía,positivo,36651,1544
1323,2022-01-06,user_43332,La hiperconectividad es la enfermedad del siglo XXI. Es innegable.,Generación Z y Crisis de Sentido,negativo,37513,749
1324,2023-01-26,user_83831,"Releyendo a Michel Foucault, entiendo mejor por qué el determinismo tecnológico nos afecta tanto.",IA y Pérdida de Autonomía,neutral,31940,14103
1325,2022-12-16,user_10106,El determinismo tecnológico ya decidió por nosotros. Es innegable.,IA y Pérdida de Autonomía,negativo,29773,3165
1326,2024-04-22,user_1371,Es evidente que el burnout generacional nos deja exhaustos y vacíos.,Generación Z y Crisis de Sentido,negativo,52862,19193
1327,2023-07-25,user_51120,¿De qué sirve estar conectado con mil personas si te sientes solo el viernes por la noche?,Generación Z y Crisis de Sentido,neutral,16095,7135
1328,2022-04-01,user_83574,"No sé si es paranoia, pero el burnout generacional está cambiando la forma en que nos relacionamos. Ya nada es igual.",Generación Z y Crisis de Sentido,positivo,18233,5491
1329,2022-11-06,user_48784,Lo más triste de hoy es que la tiranía de la conveniencia está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,negativo,58662,4453
1330,2022-04-15,user_79132,Es evidente que la hiperconectividad es una trampa brillante.,Generación Z y Crisis de Sentido,negativo,11932,5323
1331,2023-08-27,user_85095,¿Hasta qué punto la falta de compromiso define quiénes somos?,Generación Z y Crisis de Sentido,negativo,9772,1332
1332,2022-02-02,user_49277,"Si el algoritmo decide qué veo, ¿quién decide qué pienso?",IA y Pérdida de Autonomía,positivo,43796,14290
1333,2022-07-22,user_60128,"La IA no crea, solo recicla lo que ya fuimos. ¿Dónde queda la novedad humana?",IA y Pérdida de Autonomía,negativo,43679,11373
1334,2023-11-10,user_19224,"No sé si es paranoia, pero el narcisismo digital es el nuevo opio del pueblo.",Generación Z y Crisis de Sentido,positivo,39702,6332
1335,2022-07-20,user_91665,Nadie habla suficiente de cómo el scroll infinito está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,neutral,53479,23237
1336,2023-08-12,user_97260,"El algoritmo no entiende de angustia existencial, solo de retención.",Generación Z y Crisis de Sentido,negativo,59611,10977
1337,2022-03-07,user_69617,¿Es la ansiedad social el precio inevitable de la modernidad?,Generación Z y Crisis de Sentido,negativo,57180,25398
1338,2023-01-01,user_89014,¿Hasta qué punto la vigilancia algorítmica define quiénes somos?,IA y Pérdida de Autonomía,positivo,7098,2847
1339,2023-10-08,user_5161,"Sinceramente, la cultura del rendimiento crea un abismo inmensurable.",Generación Z y Crisis de Sentido,neutral,37895,18044
1340,2022-06-17,user_56301,Es evidente que la hiperconectividad está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,negativo,38851,2759
1341,2022-03-02,user_6708,"El algoritmo no entiende de angustia existencial, solo de retención.",Generación Z y Crisis de Sentido,negativo,32816,15684
1342,2024-01-16,user_85409,Nos vendieron libertad y compramos una jaula de oro digital.,IA y Pérdida de Autonomía,negativo,42549,6587
1343,2023-01-18,user_77125,"Si Mark Fisher viera la soledad conectada hoy, estaría aterrorizado.",Generación Z y Crisis de Sentido,neutral,13188,1592
1344,2024-02-09,user_38906,"Si el algoritmo decide qué veo, ¿quién decide qué pienso?",IA y Pérdida de Autonomía,positivo,38073,16739
1345,2022-05-26,user_99915,"Desde una perspectiva filosófica, la cultura del rendimiento está cambiando la forma en que nos relacionamos. Ya nada es igual.",Generación Z y Crisis de Sentido,negativo,8013,863
1346,2022-09-07,user_30092,La libertad de ser cualquiera en internet termina siendo la prisión de no ser nadie en la realidad.,Generación Z y Crisis de Sentido,neutral,33998,2667
1347,2022-09-25,user_58876,Me preocupa que el scroll infinito está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,negativo,50133,8860
